_id/$oid,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate/$date,item_name,job_id,list_of_vehicle_type,load_size,maxDate/$date,minDate/$date,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate/$date,vesselArrivalEventId,vesselDepartureEventDate/$date,vesselDepartureEventId,vesselLoadEventDate/$date,vesselLoadEventId,vesselUnloadEventDate/$date,vesselUnloadEventId,startLocId,endLocId,isOutbound
599c411161b1661ce85a0e4b,,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"ASCO D2 Warehouse, International Avenue, Dyce","-2.2142191000000366,57.2398058",BP,Tue Aug 30 2016 20:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",921,,2017-09-03T23:00:00.000Z,5 x Cartons - Clair,1002691,5 Tonner,0.3333333333333333,2017-09-09T05:28:21.000Z,2017-09-03T23:00:00.000Z,3,1,Tonnage - No Charge,EDRADOUR,FRDBSzEuTJreyPFhA,Bob Lewis,CP5FuEZNspojTjyNc,,,2017-09-09T05:08:21.000Z,599c411161b1661ce85a0bc9,2017-09-04T16:10:00.000Z,599c411161b1661ce85a0af9,2017-09-04T15:20:00.000Z,599c411161b1661ce85a0ac1,2017-09-09T05:28:21.000Z,599c411161b1661ce85a0c6b,,,
599c411161b1661ce85a0e4c,,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"ASCO D2 Warehouse, International Avenue, Dyce","-2.2142191000000366,57.2398058",BP,Tue Aug 30 2016 20:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",922,,2017-09-03T23:00:00.000Z,1 x Pallet - PDR,1002691,5 Tonner,0.3333333333333333,2017-09-07T18:51:33.000Z,2017-09-03T23:00:00.000Z,3,1,Tonnage - No Charge,EDRADOUR,FRDBSzEuTJreyPFhA,Bob Lewis,CP5FuEZNspojTjyNc,,,2017-09-07T18:41:33.000Z,599c411161b1661ce85a0bbb,2017-09-04T09:25:00.000Z,599c411161b1661ce85a0ade,2017-09-04T08:55:00.000Z,599c411161b1661ce85a0ac3,2017-09-07T18:51:33.000Z,599c411161b1661ce85a0cb2,,,
599c411161b1661ce85a0e4d,COR # MISC # GAS # SOL # OX # LIQ # INF,Tue Aug 30 2016 13:00:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Tue Aug 30 2016 18:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",923,,2017-09-03T23:00:00.000Z,Equipment For Brent Charlie,1002660,Artic,1,2017-09-09T20:28:19.000Z,2017-09-03T23:00:00.000Z,1,4,BH3688,EDRADOUR,FRDBSzEuTJreyPFhA,,CP5FuEZNspojTjyNc,,,2017-09-09T20:08:19.000Z,599c411161b1661ce85a0b17,2017-09-04T11:30:00.000Z,599c411161b1661ce85a0af7,2017-09-04T10:05:00.000Z,599c411161b1661ce85a0ac4,2017-09-09T20:28:19.000Z,599c411161b1661ce85a0c9b,,,
599c411161b1661ce85a0e4e,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",924,Notifications with the vendor,2017-09-03T23:00:00.000Z,33' Basket,1003173,Artic,0.07692307692307693,2017-09-06T08:37:31.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-06T08:27:31.000Z,599c411161b1661ce85a0b1a,2017-09-04T08:55:00.000Z,599c411161b1661ce85a0aea,2017-09-04T08:00:00.000Z,599c411161b1661ce85a0ad0,2017-09-06T08:37:31.000Z,599c411161b1661ce85a0caf,,,
599c411161b1661ce85a0e4f,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",925,Notifications with the vendor,2017-09-03T23:00:00.000Z,10' Cont,1003173,Artic,0.07692307692307693,2017-09-06T07:47:31.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-06T07:37:31.000Z,599c411161b1661ce85a0b89,2017-09-05T16:20:00.000Z,599c411161b1661ce85a0add,2017-09-05T15:45:00.000Z,599c411161b1661ce85a0ab4,2017-09-06T07:47:31.000Z,599c411161b1661ce85a0c6e,,,
599c411161b1661ce85a0e50,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",926,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-06T08:07:31.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-06T07:47:31.000Z,599c411161b1661ce85a0b92,2017-09-04T05:50:00.000Z,599c411161b1661ce85a0aef,2017-09-04T05:00:00.000Z,599c411161b1661ce85a0abf,2017-09-06T08:07:31.000Z,599c411161b1661ce85a0c40,,,
599c411161b1661ce85a0e51,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",927,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-08T09:21:54.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-08T09:01:54.000Z,599c411161b1661ce85a0b1f,2017-09-06T09:15:00.000Z,599c411161b1661ce85a0ad9,2017-09-06T08:10:00.000Z,599c411161b1661ce85a0ac0,2017-09-08T09:21:54.000Z,599c411161b1661ce85a0c36,,,
599c411161b1661ce85a0e52,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",928,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-08T10:41:54.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-08T10:31:54.000Z,599c411161b1661ce85a0bc2,2017-09-05T15:05:00.000Z,599c411161b1661ce85a0aed,2017-09-05T14:15:00.000Z,599c411161b1661ce85a0abe,2017-09-08T10:41:54.000Z,599c411161b1661ce85a0c57,,,
599c411161b1661ce85a0e53,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",929,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-07T13:35:41.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-07T13:15:41.000Z,599c411161b1661ce85a0ba0,2017-09-05T14:15:00.000Z,599c411161b1661ce85a0ae6,2017-09-05T13:40:00.000Z,599c411161b1661ce85a0abd,2017-09-07T13:35:41.000Z,599c411161b1661ce85a0be7,,,
599c411161b1661ce85a0e54,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",930,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-07T10:41:23.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-07T10:21:23.000Z,599c411161b1661ce85a0b20,2017-09-05T06:35:00.000Z,599c411161b1661ce85a0ad7,2017-09-05T05:50:00.000Z,599c411161b1661ce85a0ab2,2017-09-07T10:41:23.000Z,599c411161b1661ce85a0c15,,,
599c411161b1661ce85a0e55,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",931,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-04T21:49:57.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-04T20:49:57.000Z,599c411161b1661ce85a0b6f,2017-09-04T11:30:00.000Z,599c411161b1661ce85a0af7,2017-09-04T10:05:00.000Z,599c411161b1661ce85a0ac4,2017-09-04T21:49:57.000Z,599c411161b1661ce85a0bdb,,,
599c411161b1661ce85a0e56,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",932,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-04T21:49:57.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-04T20:49:57.000Z,599c411161b1661ce85a0b6f,2017-09-04T11:30:00.000Z,599c411161b1661ce85a0af7,2017-09-04T10:05:00.000Z,599c411161b1661ce85a0ac4,2017-09-04T21:49:57.000Z,599c411161b1661ce85a0bdb,,,
599c411161b1661ce85a0e57,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",933,Notifications with the vendor,2017-09-03T23:00:00.000Z,46' Basket,1003173,Artic,0.07692307692307693,2017-09-06T08:27:31.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-06T08:07:31.000Z,599c411161b1661ce85a0b5e,2017-09-04T08:00:00.000Z,599c411161b1661ce85a0af6,2017-09-04T07:15:00.000Z,599c411161b1661ce85a0aad,2017-09-06T08:27:31.000Z,599c411161b1661ce85a0bee,,,
599c411161b1661ce85a0e58,,Sat Sep 03 2016 09:00:00 GMT+0100 (GMT),"GE Oil & Gas, Charleton Road, Montrose","-2.455206500000031,56.736724",BP,Sat Sep 03 2016 15:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",934,Notifications with the vendor,2017-09-03T23:00:00.000Z,13' Skid - 13ft Wide,1003173,Artic,0.07692307692307693,2017-09-06T08:57:31.000Z,2017-09-03T23:00:00.000Z,13,12,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Paul Strachan,CP5FuEZNspojTjyNc,Lee Ferrier,,2017-09-06T08:47:31.000Z,599c411161b1661ce85a0bc0,2017-09-04T14:35:00.000Z,599c411161b1661ce85a0af0,2017-09-04T13:40:00.000Z,599c411161b1661ce85a0aae,2017-09-06T08:57:31.000Z,599c411161b1661ce85a0c6d,,,
599c411161b1661ce85a0e59,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",935,,2017-09-03T23:00:00.000Z,23' H/H 23070D,1003329,Artic,0.25,2017-09-08T09:21:54.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-08T09:01:54.000Z,599c411161b1661ce85a0b1f,2017-09-06T09:15:00.000Z,599c411161b1661ce85a0ad9,2017-09-06T08:10:00.000Z,599c411161b1661ce85a0ac0,2017-09-08T09:21:54.000Z,599c411161b1661ce85a0c36,,,
599c411161b1661ce85a0e5a,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",936,,2017-09-03T23:00:00.000Z,23' H/H 23087D,1003329,Artic,0.25,2017-09-08T10:21:54.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-08T10:11:54.000Z,599c411161b1661ce85a0bbf,2017-09-05T10:50:00.000Z,599c411161b1661ce85a0af3,2017-09-05T09:55:00.000Z,599c411161b1661ce85a0ab3,2017-09-08T10:21:54.000Z,599c411161b1661ce85a0c88,,,
599c411161b1661ce85a0e5b,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",937,,2017-09-03T23:00:00.000Z,20' H/H 20187D,1003329,Artic,0.25,2017-09-07T14:15:41.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-07T13:55:41.000Z,599c411161b1661ce85a0b39,2017-09-06T06:35:00.000Z,599c411161b1661ce85a0ae3,2017-09-06T05:40:00.000Z,599c411161b1661ce85a0ac7,2017-09-07T14:15:41.000Z,599c411161b1661ce85a0c5c,,,
599c411161b1661ce85a0e5c,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",938,,2017-09-03T23:00:00.000Z,10' H/H MX001,1003329,Artic,0.25,2017-09-08T10:11:54.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-08T10:01:54.000Z,599c411161b1661ce85a0bd7,2017-09-05T09:55:00.000Z,599c411161b1661ce85a0adb,2017-09-05T09:15:00.000Z,599c411161b1661ce85a0ac5,2017-09-08T10:11:54.000Z,599c411161b1661ce85a0c9d,,,
599c411161b1661ce85a0e5d,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",939,,2017-09-03T23:00:00.000Z,23' H/H 23070D,1003329,Artic,0.25,2017-09-07T11:01:23.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-07T10:41:23.000Z,599c411161b1661ce85a0b38,2017-09-05T07:15:00.000Z,599c411161b1661ce85a0ae4,2017-09-05T06:35:00.000Z,599c411161b1661ce85a0aaf,2017-09-07T11:01:23.000Z,599c411161b1661ce85a0c42,,,
599c411161b1661ce85a0e5e,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",940,,2017-09-03T23:00:00.000Z,23' H/H 23087D,1003329,Artic,0.25,2017-09-07T11:21:23.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-07T11:01:23.000Z,599c411161b1661ce85a0b64,2017-09-05T12:00:00.000Z,599c411161b1661ce85a0af5,2017-09-05T11:25:00.000Z,599c411161b1661ce85a0ace,2017-09-07T11:21:23.000Z,599c411161b1661ce85a0c0d,,,
599c411161b1661ce85a0e5f,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",941,,2017-09-03T23:00:00.000Z,20' H/H 20187D,1003329,Artic,0.25,2017-09-08T11:01:54.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-08T10:41:54.000Z,599c411161b1661ce85a0b7d,2017-09-06T05:40:00.000Z,599c411161b1661ce85a0aee,2017-09-06T05:00:00.000Z,599c411161b1661ce85a0ab9,2017-09-08T11:01:54.000Z,599c411161b1661ce85a0c23,,,
599c411161b1661ce85a0e60,,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Sat Sep 03 2016 08:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",942,,2017-09-03T23:00:00.000Z,10' H/H MX001,1003329,Artic,0.25,2017-09-08T09:41:54.000Z,2017-09-03T23:00:00.000Z,4,2,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping,CP5FuEZNspojTjyNc,Shipping for the Brent Alpha,,2017-09-08T09:21:54.000Z,599c411161b1661ce85a0b57,2017-09-06T10:00:00.000Z,599c411161b1661ce85a0afa,2017-09-06T09:15:00.000Z,599c411161b1661ce85a0ab1,2017-09-08T09:41:54.000Z,599c411161b1661ce85a0c70,,,
599c411161b1661ce85a0e61,,Sat Sep 03 2016 08:00:00 GMT+0100 (GMT),"Schlumberger DYT (Wireline), Dyce","-2.194982100000061,57.21554269999999",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",943,,2017-09-03T23:00:00.000Z,8' Cab (TPLC7057),1003150,Artic,0.25,2017-09-09T21:07:34.000Z,2017-09-03T23:00:00.000Z,4,1,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Bravo Drilling - Ian Cowie,,2017-09-09T20:47:34.000Z,599c411161b1661ce85a0b8f,2017-09-05T08:30:00.000Z,599c411161b1661ce85a0af2,2017-09-05T07:45:00.000Z,599c411161b1661ce85a0ab0,2017-09-09T21:07:34.000Z,599c411161b1661ce85a0c3c,,,
599c411161b1661ce85a0e62,,Sat Sep 03 2016 08:00:00 GMT+0100 (GMT),"Schlumberger DYT (Wireline), Dyce","-2.194982100000061,57.21554269999999",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",944,,2017-09-03T23:00:00.000Z,14' Doghouse (PD64),1003150,Artic,0.25,2017-09-07T13:45:41.000Z,2017-09-03T23:00:00.000Z,4,1,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Bravo Drilling - Ian Cowie,,2017-09-07T13:35:41.000Z,599c411161b1661ce85a0b0e,2017-09-05T15:45:00.000Z,599c411161b1661ce85a0adc,2017-09-05T15:05:00.000Z,599c411161b1661ce85a0ac6,2017-09-07T13:45:41.000Z,599c411161b1661ce85a0bf4,,,
599c411161b1661ce85a0e63,,Sat Sep 03 2016 08:00:00 GMT+0100 (GMT),"Schlumberger DYT (Wireline), Dyce","-2.194982100000061,57.21554269999999",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",945,,2017-09-03T23:00:00.000Z,9' Powerpack (700866),1003150,Artic,0.25,2017-09-07T13:55:41.000Z,2017-09-03T23:00:00.000Z,4,1,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Bravo Drilling - Ian Cowie,,2017-09-07T13:45:41.000Z,599c411161b1661ce85a0b22,2017-09-05T16:45:00.000Z,599c411161b1661ce85a0ae1,2017-09-05T16:20:00.000Z,599c411161b1661ce85a0ab5,2017-09-07T13:55:41.000Z,599c411161b1661ce85a0c16,,,
599c411161b1661ce85a0e64,,Sat Sep 03 2016 08:00:00 GMT+0100 (GMT),"Schlumberger DYT (Wireline), Dyce","-2.194982100000061,57.21554269999999",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",946,,2017-09-03T23:00:00.000Z,5' Winch Frame (100867),1003150,Artic,0.25,2017-09-04T21:49:57.000Z,2017-09-03T23:00:00.000Z,4,1,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Bravo Drilling - Ian Cowie,,2017-09-04T20:49:57.000Z,599c411161b1661ce85a0b6f,2017-09-04T11:30:00.000Z,599c411161b1661ce85a0af7,2017-09-04T10:05:00.000Z,599c411161b1661ce85a0ac4,2017-09-04T21:49:57.000Z,599c411161b1661ce85a0bdb,,,
599c411161b1661ce85a0e65,,Sat Sep 03 2016 07:30:00 GMT+0100 (GMT),"Tuboscope, Badentoy Road, Portlethen","-2.148702700000058,57.068941",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",947,,2017-09-03T23:00:00.000Z,10 x Bundles of Pipe,1003149,Artic,1,2017-09-04T21:49:57.000Z,2017-09-03T23:00:00.000Z,1,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Alpha - c/o Archer,,2017-09-04T20:49:57.000Z,599c411161b1661ce85a0b6f,2017-09-04T11:30:00.000Z,599c411161b1661ce85a0af7,2017-09-04T10:05:00.000Z,599c411161b1661ce85a0ac4,2017-09-04T21:49:57.000Z,599c411161b1661ce85a0bdb,,,
599c411161b1661ce85a0e66,,Sat Sep 03 2016 07:30:00 GMT+0100 (GMT),"Tuboscope, Badentoy Road, Portlethen","-2.148702700000058,57.068941",Shell,Sat Sep 03 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",948,,2017-09-03T23:00:00.000Z,Various Pipe,1003149,Artic,0.3333333333333333,2017-09-07T11:21:23.000Z,2017-09-03T23:00:00.000Z,3,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shipping 470937,CP5FuEZNspojTjyNc,Brent Alpha - c/o Archer,,2017-09-07T11:01:23.000Z,599c411161b1661ce85a0b64,2017-09-05T12:00:00.000Z,599c411161b1661ce85a0af5,2017-09-05T11:25:00.000Z,599c411161b1661ce85a0ace,2017-09-07T11:21:23.000Z,599c411161b1661ce85a0c0d,,,
599c411161b1661ce85a0e67,,Wed Aug 31 2016 10:00:00 GMT+0100 (GMT),"Schlumberger Dowell, Enterprise Drive, Westhill","-2.283096300000011,57.1495633",Shell,Wed Aug 31 2016 14:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",949,,2017-09-03T23:00:00.000Z,Power Pack 2153-7,1002651,Artic,0.09090909090909091,2017-09-07T10:41:23.000Z,2017-09-03T23:00:00.000Z,11,3,Shipping for Noble Hans Dual,GLENELG,APSCdTSvgvzeKGpfr,Pat Davidson,CP5FuEZNspojTjyNc,Noble Hans Dual - Nick Gray,,2017-09-07T10:21:23.000Z,599c411161b1661ce85a0b20,2017-09-05T06:35:00.000Z,599c411161b1661ce85a0ad7,2017-09-05T05:50:00.000Z,599c411161b1661ce85a0ab2,2017-09-07T10:41:23.000Z,599c411161b1661ce85a0c15,,,
599c411161b1661ce85a0e68,,Wed Aug 31 2016 10:00:00 GMT+0100 (GMT),"Schlumberger Dowell, Enterprise Drive, Westhill","-2.283096300000011,57.1495633",Shell,Wed Aug 31 2016 14:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",950,,2017-09-03T23:00:00.000Z,20ft Basket (70825),1002651,Artic,0.09090909090909091,2017-09-07T11:01:23.000Z,2017-09-03T23:00:00.000Z,11,3,Shipping for Noble Hans Dual,GLENELG,APSCdTSvgvzeKGpfr,Pat Davidson,CP5FuEZNspojTjyNc,Noble Hans Dual - Nick Gray,,2017-09-07T10:41:23.000Z,599c411161b1661ce85a0b38,2017-09-05T07:15:00.000Z,599c411161b1661ce85a0ae4,2017-09-05T06:35:00.000Z,599c411161b1661ce85a0aaf,2017-09-07T11:01:23.000Z,599c411161b1661ce85a0c42,,,
599c411161b1661ce85a0e69,,Wed Aug 31 2016 10:00:00 GMT+0100 (GMT),"Schlumberger Dowell, Enterprise Drive, Westhill","-2.283096300000011,57.1495633",Shell,Wed Aug 31 2016 14:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",951,,2017-09-03T23:00:00.000Z,Tank T-0221,1002651,Artic,0.09090909090909091,2017-09-06T08:27:31.000Z,2017-09-03T23:00:00.000Z,11,3,Shipping for Noble Hans Dual,GLENELG,APSCdTSvgvzeKGpfr,Pat Davidson,CP5FuEZNspojTjyNc,Noble Hans Dual - Nick Gray,,2017-09-06T08:07:31.000Z,599c411161b1661ce85a0b5e,2017-09-04T08:00:00.000Z,599c411161b1661ce85a0af6,2017-09-04T07:15:00.000Z,599c411161b1661ce85a0aad,2017-09-06T08:27:31.000Z,599c411161b1661ce85a0bee,,,
